Scan,Type,BCID,sigma,sigmaErr,Mean,MeanErr,CapSigma,CapSigmaErr,peak,peakErr,area,areaErr,fitStatus,chi2,ndof
1,X,56,0.015188981874541645,1.2178321605921332e-05,-0.0014975453648746596,2.274119246906789e-05,0.02148046416561591,1.722274758203524e-05,0.13575679741824337,0.00015606654497733218,0.00730962639318909,1.0245089648578074e-05,0,114.86854450320284,4
1,X,57,0.015179604625174202,1.0671455833871696e-05,-0.0015201762783428742,2.211442911971611e-05,0.021467202732382718,1.509171757052684e-05,0.1367241850728798,0.00022314332822128495,0.00735716905319215,1.3073995258374656e-05,0,30.928593350979305,4
1,X,58,0.015231790677951771,1.3525919663677932e-05,-0.001490792356707668,2.735120476215534e-05,0.021541004955987476,1.9128539031942265e-05,0.13738641146289163,0.0002257179623899271,0.0074182194156747865,1.385403710005363e-05,0,14.722950929845627,4
1,X,59,0.015276162047999642,1.3179555346763217e-05,-0.0012189895537605493,2.2179246278057185e-05,0.02160375554929025,1.863870591743938e-05,0.13580685426179454,0.00014795504032570687,0.007354292150828542,1.0220212837162523e-05,0,7.3964164344226955,4
1,X,60,0.015314199235613566,1.5378888182732698e-05,-0.0012554646935415666,2.6431357065419998e-05,0.021657548255888392,2.1749032242239905e-05,0.13389858105503744,0.00020739404516513459,0.007269008884384073,1.3418211083663279e-05,0,7.9754721527256685,4
1,X,61,0.015241960590734542,1.5013735005967394e-05,-0.0012800085914032749,2.1734723886124605e-05,0.02155538738457302,2.123262766731479e-05,0.13307074477353636,0.0001767386274159557,0.007189991119168729,1.1889110566485493e-05,0,6.216050637717148,4
1,X,62,0.015242558753842169,1.1196947705828016e-05,-0.0013273563856851262,1.992161945759418e-05,0.02155623331495234,1.5834875302764295e-05,0.13483492856092702,0.00015691179887060248,0.007285598247795636,1.0026338365767095e-05,0,13.239071627880138,4
1,X,63,0.015316157974521964,8.071777645627386e-06,-0.001361366342316755,1.476223994142089e-05,0.021660318331017794,1.141521741890622e-05,0.1320736754303539,0.00011750394213434472,0.007170856521124741,7.415092924614141e-06,0,7.7152768739344015,4
1,X,64,0.01538814149893612,1.3011584291086632e-05,-0.0013747265314121425,2.571850665342393e-05,0.021762118407511712,1.840115897241543e-05,0.12991775338181893,0.00015860117264519273,0.007086953855801179,1.0524251683888223e-05,0,5.4436561729167225,4
1,X,65,0.015474893186830041,1.3655389208959667e-05,-0.0014854735756214105,2.432266148966649e-05,0.02188480382109005,1.9311636618793972e-05,0.1286096198896128,0.00019032587443545713,0.007055146669229871,1.215594266574621e-05,0,2.679983976688552,4
1,X,66,0.015501575075591276,1.2432767314846966e-05,-0.0014534605013408293,2.51706542354395e-05,0.02192253771004592,1.7582588154485508e-05,0.12798787374875153,0.00021433419775043769,0.007033145210535888,1.3059114400727286e-05,0,17.96345900334654,4
1,X,67,0.01565993785206066,1.4849895143982202e-05,-0.0015067820030706877,2.786119653876291e-05,0.022146496496303982,2.1000923112437996e-05,0.1254735402592667,0.00013504706410136263,0.006965416944362379,9.99152921543612e-06,0,11.674062941364316,4
1,X,68,0.01586314617772508,1.7616044225480847e-05,-0.0014181732605462085,3.3081864016778924e-05,0.02243387646644573,2.491284865903926e-05,0.12161480118648911,0.00020041770238324986,0.006838812430619616,1.3590189035495958e-05,0,8.353344794075461,4
